#Top: chaos_fifo   Floorplan: rtl_1   Part: xcvu9p-flga2104-2L-e
#Generated by: RISHIK NAIR   on: Sun Nov 30 18:39:38 2025
#Build: Vivado v2018.2   by: xbuild   on: Thu Jun 14 20:03:12 MDT 2018
#Package Version: PRODUCTION 1.1 3/7/2017
#Package Pin Delay Version: PRODUCTION 1.0 2/19/2016

################################################################################
#INVALID / INCOMPLETE PINOUT
#There are 33 unassigned signals in this design. The last 33 rows of this file list these signals.
################################################################################

#The following package pin(s) are connected to master PCIE reset pins, and #    should be tied off to a 1.8V standard - 
IO Bank,Pin Number,Site,Site Type,Min Trace Delay (ps),Max Trace Delay (ps),Prohibit,Interface,Signal Name,Direction,DiffPair Type,DiffPair Signal,IO Standard,Drive (mA),Slew Rate,OUTPUT_IMPEDANCE,PRE_EMPHASIS,LVDS_PRE_EMPHASIS,EQUALIZATION,Pull Type,DQS_BIAS,DIFF_TERM,OFFCHIP_TERM,Board Signal,Board Voltage,ODT
,AC23,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AC24,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC25,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AC26,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC27,,VCCINT_IO,,,,,,,,,,,,,,,,,,,,,,
,AC28,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC29,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AC30,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC31,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AC32,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC33,,VCCAUX,,,,,,,,,,,,,,,,,,,,VCCAUX,1.80,
,AC34,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC35,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC36,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AC37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC38,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC39,,MGTAVCC_LN,,,,,,,,,,,,,,,,,,,,,,
,AC42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC43,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC6,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AC7,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AD10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD11,,MGTAVCC_RN,,,,,,,,,,,,,,,,,,,,,,
,AD14,,VCCBRAM,,,,,,,,,,,,,,,,,,,,,,
,AD16,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AD19,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD20,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AD21,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD22,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AD23,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD24,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AD25,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD26,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AD27,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD28,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AD29,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD30,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AD31,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD32,,VCCAUX,,,,,,,,,,,,,,,,,,,,VCCAUX,1.80,
,AD33,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD34,,VCCAUX,,,,,,,,,,,,,,,,,,,,VCCAUX,1.80,
,AD35,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD36,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD37,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AD4,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD40,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD41,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AD42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AD8,,MGTVCCAUX_RS,,,,,,,,,,,,,,,,,,,,,,
,AD9,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE10,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AE11,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE14,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE15,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AE16,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE19,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AE2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE20,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE21,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AE22,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE23,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AE24,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE25,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AE26,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE27,,VCCINT_IO,,,,,,,,,,,,,,,,,,,,,,
,AE28,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE29,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AE30,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE31,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AE32,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE33,,VCCAUX,,,,,,,,,,,,,,,,,,,,VCCAUX,1.80,
,AE34,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE35,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE36,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AE37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE38,,MGTVCCAUX_LS,,,,,,,,,,,,,,,,,,,,,,
,AE39,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE43,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AE6,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AE7,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF11,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AF12,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF14,,VCCBRAM,,,,,,,,,,,,,,,,,,,,,,
,AF16,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AF17,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF18,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AF19,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF20,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AF21,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF22,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AF23,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF24,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AF25,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF26,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AF27,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF28,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AF29,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF30,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AF31,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF32,,VCCAUX,,,,,,,,,,,,,,,,,,,,VCCAUX,1.80,
,AF33,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF34,,VCCAUX,,,,,,,,,,,,,,,,,,,,VCCAUX,1.80,
,AF35,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF36,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF37,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AF4,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF40,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AF41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF8,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AF9,,MGTVCCAUX_RS,,,,,,,,,,,,,,,,,,,,,,
,AG1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG10,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AG11,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG13,,VCCBRAM,,,,,,,,,,,,,,,,,,,,,,
,AG14,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG15,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AG16,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG17,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AG18,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG19,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AG2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG20,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG21,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AG22,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG23,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AG24,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG25,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AG26,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG27,,VCCINT_IO,,,,,,,,,,,,,,,,,,,,,,
,AG28,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG29,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AG30,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG35,,VCCAUX,,,,,,,,,,,,,,,,,,,,VCCAUX,1.80,
,AG36,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG37,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AG38,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG39,,MGTVCCAUX_LS,,,,,,,,,,,,,,,,,,,,,,
,AG42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG43,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG6,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AG7,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AH10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH13,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH14,,VCCBRAM,,,,,,,,,,,,,,,,,,,,,,
,AH15,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH16,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AH17,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH18,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AH19,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH20,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AH21,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH22,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AH23,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH24,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AH25,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH26,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AH27,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH28,,VCCAUX_IO,,,,,,,,,,,,,,,,,,,,,,
,AH29,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH36,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH4,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH40,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH41,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AH42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH43,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AH44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AH8,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AH9,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ10,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AJ14,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ15,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AJ16,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ17,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AJ18,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ19,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AJ2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ20,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ21,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AJ22,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ23,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AJ24,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ25,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AJ26,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ27,,VCCINT_IO,,,,,,,,,,,,,,,,,,,,,,
,AJ28,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ34,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ38,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AJ39,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ42,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AJ43,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AJ6,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AJ7,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK11,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK16,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AK17,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK18,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AK19,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK20,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AK21,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK22,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AK23,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK24,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AK25,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK26,,VCCINT,,,,,,,,,,,,,,,,,,,,,,
,AK27,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK28,,VCCINT_IO,,,,,,,,,,,,,,,,,,,,,,
,AK3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK31,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK4,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK40,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AK41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK8,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AK9,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AL1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL10,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AL18,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL28,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL38,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL39,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AL4,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AL42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL43,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AL44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL6,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AL7,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AM10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM15,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM25,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM35,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM4,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM40,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM41,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AM44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AM5,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AM8,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AM9,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN10,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AN12,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN22,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN32,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN38,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN39,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN42,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AN43,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AN6,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AN7,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP19,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP29,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP39,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP4,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AP40,,MGTAVCC_LS,,,,,,,,,,,,,,,,,,,,,,
,AP41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP8,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AP9,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AR1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR10,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AR11,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR16,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR26,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR36,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR39,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR40,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR43,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AR44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR6,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AR7,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AT10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT13,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT23,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT33,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT4,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AT5,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AT8,,MGTAVCC_RS,,,,,,,,,,,,,,,,,,,,,,
,AT9,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU10,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU20,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU30,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU42,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AU43,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU6,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AU7,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU8,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AU9,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV17,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV27,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV37,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV4,,MGTAVTT_RS,,,,,,,,,,,,,,,,,,,,,,
,AV41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV45,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV46,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV5,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV6,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AV7,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW1,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW14,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW2,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW21,,NC,,,,,,,,,,,,,,,,,,,,,,
,AW24,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW34,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW41,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW42,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW43,,MGTAVTT_LS,,,,,,,,,,,,,,,,,,,,,,
,AW44,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AW6,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AY11,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AY21,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AY3,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
,AY31,,GND,,,,,,,,,,,,,,,,,,,,GND,GND,
